Organism,AntimicrobialGroup,Indicator,Year,RegionCode,RegionName,PercentageResistant
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2020,SK,Slovakia,28.42105263
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,AT,Austria,10.66666666
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,BE,Belgium,5.22875816
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,BG,Bulgaria,81.56682027
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,CY,Cyprus,89.71962616
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,CZ,Czechia,50.81967213
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,DE,Germany,4.18943533
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,DK,Denmark,7.0
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,EE,Estonia,
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,EL,Greece,91.41055949
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,ES,Spain,58.06451612
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,FI,Finland,2.12765957
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,FR,France,6.09212481
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,HR,Croatia,98.76543209
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,HU,Hungary,81.79916317
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,IE,Ireland,3.125
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,IS,Iceland,
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,IT,Italy,85.09454949
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,LT,Lithuania,93.44729344
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,LU,Luxembourg,
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,LV,Latvia,68.29268292
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,MT,Malta,
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,NL,Netherlands,4.18848167
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,NO,Norway,2.38095238
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,PL,Poland,74.13793103
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,PT,Portugal,12.5
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,RO,Romania,91.07142857
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,SE,Sweden,5.07246376
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,SI,Slovenia,68.54838709
Acinetobacter spp.,Aminoglycosides,"R - resistant isolates, percentage  ",2021,SK,Slovakia,61.9047619
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,AT,Austria,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,BE,Belgium,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,BG,Bulgaria,60.34482758
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,CY,Cyprus,56.52173913
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,CZ,Czechia,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,DE,Germany,6.61157024
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,DK,Denmark,9.375
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,EE,Estonia,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,EL,Greece,87.79904306
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,ES,Spain,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,FI,Finland,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,FR,France,3.34190231
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,HR,Croatia,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,HU,Hungary,48.0861244
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,IE,Ireland,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,IS,Iceland,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,IT,Italy,83.11688311
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,LT,Lithuania,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,LU,Luxembourg,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,LV,Latvia,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,MT,Malta,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,NL,Netherlands,5.81395348
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,NO,Norway,0.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,PL,Poland,38.20754716
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,PT,Portugal,79.16666666
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,RO,Romania,81.48148148
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,SE,Sweden,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,SI,Slovenia,24.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,SK,Slovakia,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2012,UK,United Kingdom,2.5
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,AT,Austria,7.84313725
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,BE,Belgium,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,BG,Bulgaria,59.55056179
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,CY,Cyprus,60.6060606
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,CZ,Czechia,4.39560439
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,DE,Germany,8.88888888
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,DK,Denmark,1.63934426
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,EE,Estonia,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,EL,Greece,90.56603773
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,ES,Spain,75.78947368
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,FI,Finland,0.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,FR,France,5.91133004
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,HR,Croatia,89.47368421
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,HU,Hungary,50.1039501
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,IE,Ireland,2.35294117
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,IS,Iceland,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,IT,Italy,79.48717948
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,LT,Lithuania,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,LU,Luxembourg,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,LV,Latvia,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,MT,Malta,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,NL,Netherlands,1.05263157
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,NO,Norway,0.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,PL,Poland,49.73544973
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,PT,Portugal,68.99563318
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,RO,Romania,85.40145985
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,SE,Sweden,5.55555555
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,SI,Slovenia,24.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,SK,Slovakia,45.77464788
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2013,UK,United Kingdom,2.01342281
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,AT,Austria,6.41025641
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,BE,Belgium,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,BG,Bulgaria,59.09090909
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,CY,Cyprus,77.58620689
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,CZ,Czechia,5.08474576
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,DE,Germany,5.47263681
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,DK,Denmark,1.61290322
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,EE,Estonia,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,EL,Greece,93.22235434
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,ES,Spain,65.38461538
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,FI,Finland,3.125
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,FR,France,2.49376558
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,HR,Croatia,87.34939759
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,HU,Hungary,44.46952595
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,IE,Ireland,1.26582278
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,IS,Iceland,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,IT,Italy,89.93710691
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,LT,Lithuania,69.69696969
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,LU,Luxembourg,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,LV,Latvia,78.84615384
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,MT,Malta,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,NL,Netherlands,0.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,NO,Norway,2.94117647
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,PL,Poland,53.43915343
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,PT,Portugal,53.05343511
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,RO,Romania,81.300813
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,SE,Sweden,3.84615384
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,SI,Slovenia,26.47058823
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,SK,Slovakia,32.91925465
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2014,UK,United Kingdom,1.66666666
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,AT,Austria,9.375
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,BE,Belgium,0.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,BG,Bulgaria,73.84615384
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,CY,Cyprus,83.05084745
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,CZ,Czechia,6.66666666
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,DE,Germany,6.52818991
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,DK,Denmark,4.61538461
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,EE,Estonia,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,EL,Greece,93.48931841
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,ES,Spain,53.68421052
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,FI,Finland,2.32558139
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,FR,France,5.60747663
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,HR,Croatia,89.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,HU,Hungary,55.24625267
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,IE,Ireland,5.95238095
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,IS,Iceland,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,IT,Italy,78.31325301
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,LT,Lithuania,80.8219178
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,LU,Luxembourg,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,LV,Latvia,68.85245901
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,MT,Malta,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,NL,Netherlands,4.25531914
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,NO,Norway,9.375
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,PL,Poland,65.57377049
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,PT,Portugal,57.65472312
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,RO,Romania,81.48148148
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,SE,Sweden,2.94117647
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,SI,Slovenia,38.70967741
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,SK,Slovakia,28.16901408
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2015,UK,United Kingdom,0.75757575
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,AT,Austria,12.34567901
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,BE,Belgium,2.56410256
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,BG,Bulgaria,74.75728155
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,CY,Cyprus,71.42857142
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,CZ,Czechia,1.75438596
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,DE,Germany,4.86725663
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,DK,Denmark,0.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,EE,Estonia,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,EL,Greece,95.35423925
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,ES,Spain,62.26415094
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,FI,Finland,0.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,FR,France,7.11111111
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,HR,Croatia,94.47513812
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,HU,Hungary,58.60349127
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,IE,Ireland,0.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,IS,Iceland,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,IT,Italy,78.49002849
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,LT,Lithuania,81.6091954
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,LU,Luxembourg,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,LV,Latvia,73.1707317
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,MT,Malta,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,NL,Netherlands,0.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,NO,Norway,0.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,PL,Poland,65.98465473
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,PT,Portugal,51.94174757
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,RO,Romania,85.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,SE,Sweden,1.19047619
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,SI,Slovenia,43.33333333
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,SK,Slovakia,28.44036697
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2016,UK,United Kingdom,1.54109589
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,AT,Austria,6.66666666
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,BE,Belgium,6.870229
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,BG,Bulgaria,80.4347826
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,CY,Cyprus,76.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,CZ,Czechia,12.72727272
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,DE,Germany,4.07407407
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,DK,Denmark,0.0
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,EE,Estonia,
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,EL,Greece,94.79452054
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,ES,Spain,66.30434782
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,FI,Finland,2.7027027
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,FR,France,6.18336886
Acinetobacter spp.,Carbapenems,"R - resistant isolates, percentage  ",2017,HR,Croatia,96.15384615
